"session";"unit_session_id";"item_id";"item_name";"answer";"created";"saved";"shown";"shown_relative";"answered";"answered_relative";"displaycount";"display_order";"hidden"
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998696";"plot_science_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"36";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998697";"plot_perceived_difficulty_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"37";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998698";"plot_accuracy_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"38";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998699";"plot_perceived_informativity_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"39";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998700";"plot_relevance_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"40";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22653720";"page_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"41";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998703";"plot_3d_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"42";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998702";"plot_ai_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"43";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998705";"plot_science_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"44";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998704";"plot_goal_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"45";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998706";"plot_perceived_difficulty_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"46";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998707";"plot_accuracy_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"47";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998708";"plot_perceived_informativity_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"48";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998709";"plot_relevance_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"49";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22844443";"page_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"50";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998714";"plot_science_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"51";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998711";"plot_ai_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"52";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998713";"plot_goal_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"53";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998712";"plot_3d_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"54";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998715";"plot_perceived_difficulty_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"55";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998716";"plot_accuracy_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"56";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998717";"plot_perceived_informativity_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"57";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998718";"plot_relevance_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"58";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22844484";"page_7";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"59";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998721";"plot_3d_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"60";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998720";"plot_ai_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"61";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998722";"plot_goal_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"62";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998723";"plot_science_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"63";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998724";"plot_perceived_difficulty_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"64";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998725";"plot_accuracy_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"65";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998726";"plot_perceived_informativity_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"66";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998727";"plot_relevance_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"67";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22877986";"page_8";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"68";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998729";"plot_ai_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"69";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998731";"plot_goal_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"70";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998732";"plot_science_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"71";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998730";"plot_3d_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"72";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998733";"plot_perceived_difficulty_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"73";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998734";"plot_accuracy_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"74";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998735";"plot_perceived_informativity_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"75";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998736";"plot_relevance_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"76";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22887211";"page_9";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"77";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22844322";"attention_check_1a";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"78";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932744";"page_10";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"79";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998743";"text_science_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"80";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998742";"text_goal_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"81";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998740";"text_ai_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"82";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998741";"text_3d_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"83";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998744";"text_perceived_difficulty_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"84";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998745";"text_accuracy_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"85";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998746";"text_perceived_informativity_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"86";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998747";"text_relevance_1";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"87";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22931521";"page_11";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"88";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998750";"text_3d_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"89";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998751";"text_goal_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"90";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998752";"text_science_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"91";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998749";"text_ai_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"92";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998753";"text_perceived_difficulty_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"93";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998754";"text_accuracy_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"94";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998755";"text_perceived_informativity_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"95";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998756";"text_relevance_2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"96";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932568";"page_12";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"97";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998759";"text_3d_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"98";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998758";"text_ai_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"99";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998760";"text_goal_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"100";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998761";"text_science_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"101";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998762";"text_perceived_difficulty_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"102";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998763";"text_accuracy_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"103";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998764";"text_perceived_informativity_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"104";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998765";"text_relevance_3";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"105";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932764";"page_13";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"106";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998770";"text_science_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"107";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998767";"text_ai_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"108";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998769";"text_goal_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"109";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998768";"text_3d_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"110";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998771";"text_perceived_difficulty_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"111";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998772";"text_accuracy_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"112";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998773";"text_perceived_informativity_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"113";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998774";"text_relevance_4";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"114";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932768";"page_14";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"115";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998777";"text_3d_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"116";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998776";"text_ai_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"117";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998778";"text_goal_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"118";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998779";"text_science_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"119";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998780";"text_perceived_difficulty_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"120";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998781";"text_accuracy_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"121";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998782";"text_perceived_informativity_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"122";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998783";"text_relevance_5";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"123";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932773";"page_15";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"124";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998787";"text_goal_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"125";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998788";"text_science_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"126";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998786";"text_3d_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"127";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998785";"text_ai_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"128";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998789";"text_perceived_difficulty_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"129";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998790";"text_accuracy_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"130";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998791";"text_perceived_informativity_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"131";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22998792";"text_relevance_6";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"132";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932889";"page_16";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"133";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22844444";"attention_check_1b";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"134";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22932894";"page_17";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"135";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22877943";"check_graph";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"136";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22887158";"note_checkgraph";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"137";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22924968";"check_graph2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"138";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22933028";"page_18";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"139";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22887161";"note_checktext";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"140";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22913461";"check_test";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"141";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22913462";"note_checktext2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"142";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22908313";"check_text2";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"143";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"22933033";"page_19";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"144";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"23007316";"data_quality";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"145";""
"luckyUakariXXXrLsrZ33BHyENyq34bxcy5dHx6I0WRWOcfgQ1cgYyzxsopd9QrJ";"31598058";"23007317";"page_20";"";"2024-01-16 11:10:30";"";"";"";"";"";"";"146";""
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22542976";"topic";"science_kit_vs_traditional_program";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"0";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22576743";"effect_size_1";"-0.2";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"1";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22576744";"effect_size_2";"0.5";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"2";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22763850";"effect_size_3";"-0.8";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"3";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22763851";"effect_size_4";"0.8";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"4";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22763852";"effect_size_5";"0.2";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"5";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22763853";"effect_size_6";"-0.5";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"6";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22993178";"effect_size_7";"0.8";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"7";"0"
"MKLFId0F-F_QbR-aUIqX5JLO9N-hvkomzDqepCXhQzjedutE3wkyVcjEInsN7nuw";"31551718";"22993179";"effect_size_8";"-0.8";"2024-01-13 11:19:56";"2024-01-13 11:19:57";"2024-01-13 11:19:57";"";"2024-01-13 11:19:57";"";"1";"8";"0"
